talk_id,para_id,entity_id,before,entities,after,label
60,24,8," In fact, you can't even take the name of the country for granted, because the name ""India"" comes from the river Indus, which flows in ",Pakistan,,LOC
61,16,7,""" So when we pitched ""Toy Story"" to ",Tom Hanks,"for the first time, he walked in and he said, ""You don't want me to sing, do you?"" And I thought that epitomized perfectly what everybody thought animation had to be at the time",PERSON
61,21,5," What exactly was it? And it wasn't until, on one of my later viewings, that the veil was lifted and it was in a scene where he's walked across ",the Sinai Desert,"and he's reached the Suez Canal, and I suddenly got it",LOC
61,21,6," What exactly was it? And it wasn't until, on one of my later viewings, that the veil was lifted and it was in a scene where he's walked across the Sinai Desert and he's reached ",the Suez Canal, and I suddenly got it,LOC
61,30,1, ,Draw,from it,PERSON
61,30,2, And that's what ultimately led me to speaking to you here at ,TEDTalk,today,ORG
63,12,20," We have one in Kathmandu, Nepal; Dharamsala, India; Takaungu, Kenya — Takaungu is one-third Christian, one-third Muslim and one-third animist, the community is — ",Ollantaytambo," Peru, and Arctic Village, Alaska",LOC
63,12,21," We have one in Kathmandu, Nepal; Dharamsala, India; Takaungu, Kenya — Takaungu is one-third Christian, one-third Muslim and one-third animist, the community is — Ollantaytambo, ",Peru," and Arctic Village, Alaska",LOC
63,12,22," We have one in Kathmandu, Nepal; Dharamsala, India; Takaungu, Kenya — Takaungu is one-third Christian, one-third Muslim and one-third animist, the community is — Ollantaytambo, Peru, and ",Arctic Village, Alaska,LOC
63,12,23," We have one in Kathmandu, Nepal; Dharamsala, India; Takaungu, Kenya — Takaungu is one-third Christian, one-third Muslim and one-third animist, the community is — Ollantaytambo, Peru, and Arctic Village, ",Alaska,,LOC
63,15,8, 70 percent of the kids couldn't find ,Afghanistan,or Iraq on a map; 60 percent couldn't find India; 30 percent couldn't find the Pacific Ocean,LOC
63,15,9, 70 percent of the kids couldn't find Afghanistan or ,Iraq,on a map; 60 percent couldn't find India; 30 percent couldn't find the Pacific Ocean,LOC
63,15,13, 70 percent of the kids couldn't find Afghanistan or Iraq on a map; 60 percent couldn't find India; 30 percent couldn't find ,the Pacific Ocean, And this is a study that was just done a couple of years ago,LOC
63,16,1,"So what I'd like to show you now, in the couple of minutes I have left, is a film that a student made in ",Guatemala, We just had a workshop in Guatemala,LOC
63,16,4," A week before we got to the workshop, a massive landslide, caused by ",Hurricane Stan," last October, came in and buried 600 people alive in their village",EVENT
63,16,7, We taught him ,Photoshop,"and — yeah, we can play it",PERSON
64,13,6," This is a parking lot in Elko, Nevada off of ",Route 80,at 8:01 p,ORG
64,13,11," There's actually 46,000 images right now on my site, and the ",FBI,has seen all of them — at least I trust they've seen all of them,ORG
64,13,12," This, by the way, is the location of my favorite sandwich shop in ",California,— Vietnamese sandwich,LOC
64,19,4, ,Central Intelligence Agency, Executive Office of the President,ORG
64,19,5, ,Executive Office,of the President,ORG
64,22,2," You said, ""Now everything automatically goes from my ",iPhone,""" but actually you do take the pictures and put on information",ORG
64,26,0,BG: ,Hasan, thank you very much,ORG
65,7,5," Instead of giving in to grief, depression, defeat in the face of that violence, ",Mairead,"hooked up with Betty — a staunch Protestant and a staunch Catholic — and they took to the streets to say, ""No more violence",ORG
65,7,6," Instead of giving in to grief, depression, defeat in the face of that violence, Mairead hooked up with ",Betty,"— a staunch Protestant and a staunch Catholic — and they took to the streets to say, ""No more violence",PERSON
65,7,7," Instead of giving in to grief, depression, defeat in the face of that violence, Mairead hooked up with Betty — a staunch ",Protestant,"and a staunch Catholic — and they took to the streets to say, ""No more violence",PRODUCT
65,7,10, And they have been part of what brought peace to ,Northern Ireland," and they're still working on it, because there's still a lot more to do",LOC
66,1,18, ,Glenn Gould,1955,PERSON
66,6,1, We made a new recording of him playing in ,the Shrine Auditorium,in September,ORG
66,6,5," And I've got to tell you, we have this lab where we build and measure everything, back in ",Raleigh," North Carolina, and we flew out to Los Angeles",LOC
66,6,8," That's a real uncomfortable feeling, when all the equipment's come out and a whole ",Sony,"team, and people are going to be sitting there in the audience",ORG
66,6,9, And we put the piano on the sweet spot of the stage in the ,Shrine," which has not changed since 1949, still seats 6,000 people",PERSON
66,6,12," And on the sweet spot on the stage, ",Tatum,starts playing ,PERSON
66,6,16," (Applause) So thank you very much, ",Michael, thank you for the opportunity,PERSON
67,37,0,"You know, ",Andy Grove,"stepped down as chairman of the board at Intel — and Andy was one of my mentors, tough individual",PERSON
67,37,1,"You know, Andy Grove stepped down as chairman of the board at ",Intel,"— and Andy was one of my mentors, tough individual",ORG
67,37,2,"You know, Andy Grove stepped down as chairman of the board at Intel — and ",Andy,"was one of my mentors, tough individual",PERSON
68,15,7," And he was the King of England, and that was the entire wealth of ",England,at the time,LOC
68,27,1," I don't have an answer to how this impacts on our dignity, other than to suggest that maybe the seventh kingdom, because it's so close to what life is about, maybe we can bring it back and have it help ",us,monitor life,LOC
68,27,2, It's a terrible thing to spray ,DDT,"on cotton fields, but it's a really good thing to use to eliminate millions of cases of death due to malaria in a small village",ORG
69,9,7," But there are still over 650 million Indians, Pakistanis, Sri Lankans, ",Bangladeshis," Nepalese, who remain washed up on the shores of poverty",LOC
69,10,3," Our collective vision at Naya Jeevan, which for many of you, as you all recognize, means ""new life"" in ",Urdu,"and Hindi, is to rejuvenate the lives of millions of low income families by providing them with affordable access to catastrophic health care",LOC
69,10,4," Our collective vision at Naya Jeevan, which for many of you, as you all recognize, means ""new life"" in Urdu and ",Hindi, is to rejuvenate the lives of millions of low income families by providing them with affordable access to catastrophic health care,LOC
69,12,0,,Chris Anderson, Fantastic,PERSON
70,19,11," You can take a Harvard-educated Ivy League economist, stick him in charge of ",Argentina, He still crashes the country because he doesn't understand how the rules have changed,LOC
70,19,18, India and China used to be 40 percent of the global economy just at ,the Industrial Revolution, and they are now about 4,EVENT
70,19,23, ,Silicon Valley,did,LOC
70,20,0, It turns out that if you'd gone to the ,U.N.,"in 1950, when it was founded, there were 50 countries in this world",ORG
70,20,8, (Laughter) ,Juan Enriquez," No, I'm going to stop there and we'll do it next year because I don't want to take any of Laurie's time",PERSON
70,20,10," (Laughter) Juan Enriquez: No, I'm going to stop there and we'll do it next year because I don't want to take any of ",Laurie,s time,PERSON
71,0,2, I'm going to put them in some ice water here And then — Audience: Ew! ,Greg Gabe, Yeah ,PERSON
71,0,5," Now I'm going to take this leg, I'm going to put it in this invention that we came up with called the ",Spikerbox,"— and this replaces lots of expensive equipment in a research lab, so you guys can do this in your own high schools, or in your own basements if it's me",ORG
71,0,10, (,Noise, That was the neural firing rate,PERSON
71,0,13," Do you guys know how your earbuds work in your ears? You have a battery in your phone, or ",iPod, right? It's sending electrical current into these magnets in your earbuds which shake back and forth and allow you to hear things,PERSON
71,0,14, (Audience reacts and gasps) ,GG, So what's happening? Audience: Wow! (Laughter) So you see what's moving,PERSON
72,45,2," And what was really great is, I'm putting all this work together in the background, and ",Laura,sent me a follow-up email because a good month had passed by,PERSON
73,12,10, Did you know that ,Ireland,got 3 billion dollars in aid? Ireland is one of the fastest-growing economies in the European Union today,LOC
73,12,13, Did you know that Ireland got 3 billion dollars in aid? Ireland is one of the fastest-growing economies in ,the European Union,today,ORG
73,12,18, My frustration is if they can build infrastructure in ,Spain,"— which is roads, highways, other things that they can build — I say then, why do they refuse to use the same aid to build the same infrastructure in our countries? (Applause)",LOC
73,20,1, ,Beatrice Gakuba,has created 200 jobs from her flower business in Rwanda,PERSON
73,20,4, We have ,Ibukun Awosika,"in Nigeria, with the chair company",PERSON
73,20,5, We have Ibukun Awosika in ,Nigeria, with the chair company,LOC
75,16,7," Late 1911, early 1912, there was a race to be the first to ",the South Pole, the heart of the Antarctic continent,LOC
75,16,9," If you include the coastal ice shelves, you can see that ",the Ross Ice Shelf,— it's the big one down here — the Ross Ice Shelf is the size of France,ORG
75,16,11," If you include the coastal ice shelves, you can see that the Ross Ice Shelf — it's the big one down here — the Ross Ice Shelf is the size of ",France," Antarctica, if you include the ice shelves, is twice the size of Australia — it's a big place",LOC
75,16,14, And there's a race to get to the Pole between ,Amundsen," the Norwegian — Amundsen had dog sleds and huskies — and Scott, the British guy, Captain Scott",LOC
75,16,16," And there's a race to get to the Pole between Amundsen, the Norwegian — ",Amundsen,"had dog sleds and huskies — and Scott, the British guy, Captain Scott",ORG
75,16,17," And there's a race to get to the Pole between Amundsen, the Norwegian — Amundsen had dog sleds and huskies — and ",Scott," the British guy, Captain Scott",PERSON
75,16,29," Since then, no one has ever skied — this was 93 years ago — since then, no one has ever skied from the coast of Antarctica to the ",Pole,and back,LOC
75,16,30, Every ,South Pole,expedition you may have heard about is either flown out from the Pole or has used vehicles or dogs or kites to do some kind of crossing — no one has ever made a return journey,LOC
75,17,2," It says, """,Ben,lacks sufficient impetus to achieve anything worthwhile,PERSON
77,1,1,"Song: Before God destroyed the people on the Earth, he warned ",Noah,to build an Ark,PERSON
77,1,3, And after Noah built his ,Ark, I believe he told Noah to warn the people that they must change all their wicked ways before he come upon them and destroy them,PERSON
77,1,9," And old lady ran to the door and say, ""Who is it?"" ",Jack,"say, ""Me, Mama-san, could we spend the night here? Because we’re far from home, we’re very tired",PERSON
77,1,10," And old lady ran to the door and say, ""Who is it?"" Jack say, ""","Me, Mama-san"," could we spend the night here? Because we’re far from home, we’re very tired",WORK_OF_ART
78,11,0,But the patent for underwater flight — ,Karen,"and I, we were looking at it, some business partners wanted us to patent it — we weren’t sure about that",PERSON
78,11,1, It just seems wrong to try and patent — (,Applause, — the freedom for underwater flight,LOC
78,11,2, We developed some other technology called ,spider optics," and Craig Ventner asked me to make an announcement here this morning: we’re going to be building a beautiful, little, small version of this — unmanned, super deep — for his boat to go and get back some deep sea DNA stuff",ORG
78,11,3," We developed some other technology called spider optics, and ",Craig Ventner,"asked me to make an announcement here this morning: we’re going to be building a beautiful, little, small version of this — unmanned, super deep — for his boat to go and get back some deep sea DNA stuff",PERSON
79,4,10," That's one actor, ",the Security Council,,ORG
79,7,4, ,The United Nations,even has an agency which could broker these compacts; it's called the Peace Building Commission,ORG
79,7,5, The United Nations even has an agency which could broker these compacts; it's called ,the Peace Building Commission,,ORG
79,17,1," Paddy Ashdown, who was the grand high nabob of ",Bosnia,"to the United Nations, in his book about his experience, he said, ""I realize what I needed was accountants without borders, to follow that money",LOC
79,17,2," Paddy Ashdown, who was the grand high nabob of Bosnia to ",the United Nations," in his book about his experience, he said, ""I realize what I needed was accountants without borders, to follow that money",ORG
80,5,9, ,ft," instead of 600, immediately I'm saving 200 grand",PERSON
81,28,1,I guess the best way to end this is with two quotes: ,Marshall McLuhan,"said, ""Children are the messages that we send to the future,"" but in fact, if you think of it, children are the future we send to the future",PERSON
81,28,12," That means that we, once again, have a thing where we can put technology out, but the mentoring that is required to go from a simple new ",iChat,instant messaging system to something with depth is missing,ORG
82,9,1,"This is an image from Saturday, photographed by the ",Aqua,"satellite, but through the Uniview software",PERSON
82,9,2,"This is an image from Saturday, photographed by the Aqua satellite, but through the ",Uniview,software,LOC
82,9,5," This is, in fact, right here is the valley of ",Lhasa, right here in Tibet,LOC
82,9,6," This is, in fact, right here is the valley of Lhasa, right here in ",Tibet, But we can see the haze from fires and so forth in the Ganges valley down below in India,LOC
82,9,7, But we can see the haze from fires and so forth in the ,Ganges valley,down below in India,LOC
83,8,9," Now, congestion charges were introduced in ",Stockholm,"on January 3, 2006, and the first picture here is a picture of Stockholm, one of the typical streets, January 2",LOC
84,0,1, It was ,Edwin Hubble,"who first noticed that our universe is expanding, by noting that galaxies seem to be flying further and further apart",PERSON
85,27,9, I'm probably the only person you'll ever meet who rode his bicycle across ,the Sahara desert,without sunscreen,LOC
85,27,10," But I'll tell you, there is no adventure more harrowing than riding shotgun with ",Marge Deton," ""A stranger is a friend I haven't met yet!"" she'd say to me",PERSON
85,28,6, These 100-year-old ,Okinawan,"women are getting up and down off the ground, they sit on the floor, 30 or 40 times a day",LOC
86,0,11," And in the process, I became the first person in history to make the entire 650-mile journey, from ",Hercules Inlet,"to South Pole, solely on feet, without skis",LOC
87,10,1,♫ Il ,est entre,dans mon coeur ♫,LOC
88,18,1,That's because we Africans concentrate — I am from ,Ethiopia," by the way — we concentrate too much on how we are seen from elsewhere, or from outside",LOC
89,7,5, We invited ,Tom Ford,"to come — the conference was called, ""Ready to Share: Fashion and the Ownership of Creativity"" — and we asked him exactly this question",PERSON
89,7,6," We invited Tom Ford to come — the conference was called, """,Ready to Share: Fashion and the Ownership of Creativity, — and we asked him exactly this question,WORK_OF_ART
89,7,7, He had just come off a successful stint as the lead designer at ,Gucci, in case you didn't know,PERSON
89,17,2," A person can come in and take somebody else's gown, cut off three inches from the bottom, go to the ",E.U.,"and register it as a new, original design",LOC
89,17,4, are ,Nike,T-shirts that are almost identical to one another,ORG
89,25,0, And I really want to thank ,Veronica Jauriqui,for making this very fashionable presentation,PERSON
90,24,9," Today, I see ",Kibera,in a different way,LOC
90,24,10, My message to TEDGlobal and the entire world is: ,Kibera,is a hotbed of innovation and ideas,PERSON
90,26,0,CA: You know what? I bet ,Chris,has always been an inspiring guy,PERSON
90,26,3," Right now, Chris and ",Kevin,"and Dennis and Dickson and their friends are watching us, in Nairobi, right now",PERSON
90,26,4," Right now, Chris and Kevin and ",Dennis,"and Dickson and their friends are watching us, in Nairobi, right now",PERSON
90,26,5," Right now, Chris and Kevin and Dennis and ",Dickson,"and their friends are watching us, in Nairobi, right now",PERSON
90,26,6," Right now, Chris and Kevin and Dennis and Dickson and their friends are watching us, in ",Nairobi, right now,LOC
92,33,1," And for me, one of the great stories recently was the ",Obamas,digging up the south lawn of the White House to create a vegetable garden,ORG
92,33,3," Because the last time that was done, when ",Eleanor Roosevelt,"did it, it led to the creation of 20 million vegetable gardens across the United States",PERSON
93,8,15, She's going to give up university to look after ,Mum," We're all here, and all of those who watch it are going to be traumatized by this event, but all of you here who are victims are going to learn some hard truths",PERSON
93,9,6,", for ",Welsh,people,ORG
93,23,4," It's a question that's been tackled by many great thinkers and writers: What if society actually needs crisis to change? What if society actually needs terrorism to change and adapt for the better? It's those Bulgakov themes, it's that picture of Jesus and the Devil hand in hand in ",Gethsemane,walking into the moonlight,LOC
93,24,0,A lot of people say that communism was defeated by ,the Rolling Stones, It's a good theory,ORG
93,24,3, (Music) (Applause) ,Bruno Giussani, Thank you,PERSON
94,5,4," Babri Masjid — one of the most beautiful mosques in India, built by ",King Babur," I think, in the 16th century — was demolished by Hindu activists",LOC
94,5,11,""" I'm like, """,Dude, I'm Hindu,PERSON
95,7,7," It's important to say came, because Ken — at a meeting that I believe ",Marty Hoffart,"was also at in the mid-'90s — Ken and I stood up at the back of the meeting and said, ""Geo-engineering won't work",PERSON
95,7,8," It's important to say came, because Ken — at a meeting that I believe Marty Hoffart was also at in the mid-'90s — ",Ken,"and I stood up at the back of the meeting and said, ""Geo-engineering won't work",PERSON
95,21,3, ,National Academy,report than I can say today,ORG
95,21,5, That the ,CO2,"problem, the climate problem that we've heard about, is driving lots of things — innovations in the energy technologies that will reduce emissions — but also, I think, inevitably, it will drive us towards thinking about climate and weather control, whether we like it or not",ORG
96,1,11," These are camels moving across the Rift Valley in Africa, photographed by ",Chris Johns," Shot straight down, so these are the shadows of the camels",PERSON
96,1,12, This is a rancher in ,Texas," by William Albert Allard, a great portraitist",LOC
96,1,13," This is a rancher in Texas, by ",William Albert Allard, a great portraitist,PERSON
96,1,14, And ,Jane Goodall," making her own special connection, photographed by Nick Nichols",PERSON
96,1,15," And Jane Goodall, making her own special connection, photographed by ",Nick Nichols," This is a soap disco in Spain, photographed by David Alan Harvey",PERSON
96,1,17," This is a soap disco in Spain, photographed by ",David Alan Harvey, And David said that there was lot of weird stuff happening on the dance floor,PERSON
96,1,20," (Laughter) These are sea lions in Australia doing their own dance, by ",David Doubilet," And this is a comet, captured by Dr",PERSON
96,1,21, ,Euan Mason," And finally, the bow of the Titanic, without movie stars, photographed by Emory Kristof",PERSON
96,1,22," And finally, the bow of the ",Titanic," without movie stars, photographed by Emory Kristof",LOC
96,1,23," And finally, the bow of the Titanic, without movie stars, photographed by ",Emory Kristof," Photography carries a power that holds up under the relentless swirl of today's saturated, media world, because photographs emulate the way that our mind freezes a significant moment",ORG
96,13,8, And then back to the ,States,"to recuperate at veterans' hospitals, such as here in Walter Reed",LOC
96,13,9," And then back to the States to recuperate at veterans' hospitals, such as here in ",Walter Reed," And finally, often fitted with high-tech prosthesis, they exit the medical system and attempt to regain their pre-war lives",PERSON
96,13,10, ,Jim,took what could have been a straight-up medical science story and gave it a human dimension that touched our readers deeply,PERSON
96,15,2, And ,Paul,"said he was never really afraid, because she was more curious about him than threatened",PERSON
96,15,4," To her, here was this big, ",goofy,creature in the water that for some reason didn't seem to be interested in chasing penguins,PERSON
97,13,5," It's Mozart as I, ",Riccardo Muti, understand it,PERSON
97,38,1, (Laughter) Did you see ,Lenny,s face? You know why? Because the meaning of the music is pain,PERSON
97,38,4, And ,Bernstein,enables that,PERSON
97,39,0, My friend ,Peter,"says, ""If you love something, give it away",PERSON
99,45,1, Think about the kids today in ,the Arab Spring, and you see something like this that's underway,LOC
100,17,6, Children can sleep through the night; the ,house,looks beautiful; you hang them in the window,ORG
101,19,2," ♫ ""Oh ",Clonie, how I love you,PERSON
102,7,2," My wife, who is somewhere in the audience today, called me up at the office and said, """,Nigel," you need to pick our youngest son"" — Harry — ""up from school",PERSON
102,7,3," My wife, who is somewhere in the audience today, called me up at the office and said, ""Nigel, you need to pick our youngest son"" — ",Harry,"— ""up from school",PERSON
102,7,11, I then read him a chapter of ,Roald Dahl's,"""James and the Giant Peach",PERSON
102,7,12," I then read him a chapter of Roald Dahl's """,James and the Giant Peach,""" I then put him to bed, tucked him in, gave him a kiss on his forehead and said, ""Goodnight, mate,"" and walked out of his bedroom",WORK_OF_ART
102,7,14,""" I hadn't done anything, hadn't taken him to ",Disney World,or bought him a Playstation,ORG
102,7,15,""" I hadn't done anything, hadn't taken him to Disney World or bought him a ",Playstation,,ORG
103,0,4, A special protein known as ,fibrin,"forms cross-links on the top of the skin, preventing blood from flowing out and bacteria or pathogens from getting in",ORG
104,36,9," Portugal was 45 percent renewable powered, ",Denmark 36, And it's how all of Europe can shift to renewable electricity,ORG
104,43,2, Former oil man ,Maurice Strong,"said, ""Not all the fossils are in the fuel",PERSON
104,43,3,""" But as ",Edgar Woolard," who used to chair Dupont, reminds us, ""Companies hampered by old thinking won't be a problem because,"" he said,"" they simply won't be around long-term",PERSON
104,43,4,""" But as Edgar Woolard, who used to chair ",Dupont," reminds us, ""Companies hampered by old thinking won't be a problem because,"" he said,"" they simply won't be around long-term",ORG
104,45,1," And our new book """,Reinventing Fire, describes how you can capture it,WORK_OF_ART
106,9,5, The name was ,John James," and in those days, if a family member committed a crime, the military would hold you as ransom till your family turned themselves in",PERSON
106,9,10," And he had smuggled in two comics, two comic books — """,Spiderman," and ""X-Men",PRODUCT
106,9,11," And he had smuggled in two comics, two comic books — ""Spiderman"" and """,X-Men,""" He was obsessed",WORK_OF_ART
106,9,13," And so, I remember night after night, you'd hear all these men, these really hardened criminals, huddled around John James, reciting, ""Take that, ",Spidey,""" (Laughter) It's incredible",ORG
106,11,1, I want to end with a poem by an American poet called ,Lucille Clifton," The poem is called ""Libation,"" and it's for my friend Vusi who is in the audience here somewhere",PERSON
106,11,2," The poem is called ""Libation,"" and it's for my friend ",Vusi,who is in the audience here somewhere,PERSON
107,2,17," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" ",Alem in Benjamin Zephaniah's,"""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by Hong Ying; Celie in Alice Walker's ""The Color Purple",WORK_OF_ART
107,2,18," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's """,Refugee Boy,""" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by Hong Ying; Celie in Alice Walker's ""The Color Purple",WORK_OF_ART
107,2,19," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" ",Luke Skywalker — Luke Skywalker," (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by Hong Ying; Celie in Alice Walker's ""The Color Purple",WORK_OF_ART
107,2,20," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — ",Oliver Twist," Cassia in ""The Concubine of Shanghai"" by Hong Ying; Celie in Alice Walker's ""The Color Purple",PERSON
107,2,21," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; ",Cassia,"in ""The Concubine of Shanghai"" by Hong Ying; Celie in Alice Walker's ""The Color Purple",PERSON
107,2,22," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in """,The Concubine of Shanghai," by Hong Ying; Celie in Alice Walker's ""The Color Purple",WORK_OF_ART
107,2,23," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by ",Hong Ying," Celie in Alice Walker's ""The Color Purple",PERSON
107,2,24," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by Hong Ying; ",Celie,"in Alice Walker's ""The Color Purple",PERSON
107,2,25," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by Hong Ying; Celie in ",Alice Walker's,"""The Color Purple",PERSON
107,2,26," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by Hong Ying; Celie in Alice Walker's """,The Color Purple,""" All of these great fictional characters, all of them who were hurt by their condition, all of them who spawned thousands of other books and other films, all of them were fostered, adopted or orphaned",WORK_OF_ART
107,7,7," She lands months before the Beatles release """,The White Album,""" months before Martin Luther King was killed",WORK_OF_ART
107,7,8," She lands months before the Beatles release ""The White Album,"" months before ",Martin Luther King,was killed,PERSON
107,7,11, So she goes from ,Oxford," she's sent to the north of England to a mother and baby home, and appointed a social worker",ORG
107,7,13," You know, I have to say this in the ",Houses,— It's her plan to have me fostered for a short period of time while she studies,ORG
107,7,14, His name is ,Norman,""" (Laughter) Norman! (Laughter) Norman!",PERSON
109,17,9,"  People date the beginning of this new era to 9/11, but surely 1983, with the attack on the US Embassy and the Marine barracks — which ",Sergio,"witnessed — those are, in fact, in some ways, the dawning of the era that we find ourselves in today",PERSON
109,17,11, From ,Lebanon,he went to Bosnia in the '90s,LOC
109,17,15, He was the first person to negotiate with ,the Khmer Rouge, Talk about evil prevailing,ORG
109,17,16," I mean, here he was in the room with the embodiment of evil in ",Cambodia, He negotiates with the Serbs,LOC
109,17,19, He actually crosses so far into this realm of talking to evil and trying to convince evil that it doesn't need to prevail that he earns the nickname — not Sergio but ,Serbio,while he's living in the Balkans and conducting these kinds of negotiations,PERSON
109,17,20, He actually crosses so far into this realm of talking to evil and trying to convince evil that it doesn't need to prevail that he earns the nickname — not Sergio but Serbio while he's living in the ,Balkans,and conducting these kinds of negotiations,LOC
109,27,5," And I think that's something that we have to be in the room, whether it's Nixon going to China or Khrushchev and Kennedy or Reagan and ",Gorbachev, All the great progress in this country with relation to our adversaries has come by going into the room,PERSON
109,28,4," It's incredibly important, those people would no longer be alive if the United States, for instance, hadn't spent that money in ",Darfur, but it's not a way to live,LOC
109,30,1, How ,Sisyphean,"this task was of mending, and yet aware of that complexity,  humbled by it, he wasn't paralyzed by it",PERSON
