talk_id,para_id,entity_id,before,entities,after,label
39,0,32," I mean, the theory's been proven true beyond all doubt, but interpreting it is baffling, and some physicists think you can only ",un,"baffle it if you imagine that huge numbers of parallel universes are being spawned every moment, and many of these universes would actually be very like the world we're in, would include multiple copies of you",ORG
39,0,37," But why don't we see any evidence of it? Well, this is the famous question asked by ",Enrico Fermi,"in 1950: Where is everybody? Conspiracy theorists claim that UFOs are visiting all the time and the reports are just being covered up, but honestly, they aren't very convincing",PERSON
39,0,40," In the past year, the ",Kepler,space observatory has found hundreds of planets just around nearby stars,ORG
39,0,61," So, just as on Earth, clunky stereo systems have shrunk to beautiful, tiny ",iPods," maybe intelligent life itself, in order to reduce its footprint on the environment, has turned itself microscopic",PRODUCT
39,0,62, So ,the Solar System,"might be teeming with aliens, and we're just not noticing them",ORG
40,1,3, But ,Tod,"couldn't come and the project is sort of somewhere, I'm not sure whether it's happening the way we thought, or not",PERSON
41,16,12," Just a week ago, ",the National Academy of Engineering,"awarded its Draper Prize to Francis Arnold and Willem Stemmer, two scientists who independently developed techniques to encourage the natural process of evolution to work faster and to lead to desirable proteins in a more efficient way — what Frances Arnold calls ""directed evolution",ORG
41,16,13," Just a week ago, the National Academy of Engineering awarded its ",Draper Prize to,"Francis Arnold and Willem Stemmer, two scientists who independently developed techniques to encourage the natural process of evolution to work faster and to lead to desirable proteins in a more efficient way — what Frances Arnold calls ""directed evolution",WORK_OF_ART
41,16,14," Just a week ago, the National Academy of Engineering awarded its Draper Prize to ",Francis Arnold,"and Willem Stemmer, two scientists who independently developed techniques to encourage the natural process of evolution to work faster and to lead to desirable proteins in a more efficient way — what Frances Arnold calls ""directed evolution",PERSON
41,16,15," Just a week ago, the National Academy of Engineering awarded its Draper Prize to Francis Arnold and ",Willem Stemmer," two scientists who independently developed techniques to encourage the natural process of evolution to work faster and to lead to desirable proteins in a more efficient way — what Frances Arnold calls ""directed evolution",PERSON
41,16,17," Just a week ago, the National Academy of Engineering awarded its Draper Prize to Francis Arnold and Willem Stemmer, two scientists who independently developed techniques to encourage the natural process of evolution to work faster and to lead to desirable proteins in a more efficient way — what ",Frances Arnold,"calls ""directed evolution",PERSON
41,16,19,""" A couple of years ago, ",the Lasker Prize,"was awarded to the scientist Shinya Yamanaka for his research in which he took an adult skin cell, a fibroblast, and by manipulating just four genes, he induced that cell to revert to a pluripotential stem cell — a cell potentially capable of becoming any cell in your body",PRODUCT
41,16,20,""" A couple of years ago, the Lasker Prize was awarded to the scientist ",Shinya Yamanaka,"for his research in which he took an adult skin cell, a fibroblast, and by manipulating just four genes, he induced that cell to revert to a pluripotential stem cell — a cell potentially capable of becoming any cell in your body",PERSON
41,18,3," Why not have the quick wit of a Ken Jennings, especially if you can augment it with the next generation of the ",Watson,machine? Why not have the quick twitch muscle that will enable you to run faster and longer? Why not live longer? These will be irresistible,PERSON
42,22,13, Today ,the Israel-Loves-Iran,"page is this number, 80,831, and two million people last week went on the page and shared, liked, I don't know, commented on one of the photos",ORG
42,27,7," Some girl that we met on Facebook never been in Israel, born and raised in Iran, lives in Germany, afraid of Israelis because of what she knows about us, decides after a few months of talking on the Internet with some Israelis to come to ",Israel," and she gets on the plane and arrives at Ben Gurion and says, ""Okay, not that big a deal",LOC
42,27,8," Some girl that we met on Facebook never been in Israel, born and raised in Iran, lives in Germany, afraid of Israelis because of what she knows about us, decides after a few months of talking on the Internet with some Israelis to come to Israel, and she gets on the plane and arrives at ",Ben Gurion,"and says, ""Okay, not that big a deal",PERSON
42,33,0,So I want to ask ,Michal," my wife, to come with me on the stage just to make with you one image, because it's all about images",PERSON
43,24,1,I was riding in a 747 with ,Marvin Minsky,"once, and he pulls out this card and says, ""Oh look",PERSON
44,14,1,"So the first person who gets happy, when you stop focusing on the self-centered situation of, how happy am I, where you're always dissatisfied — as ",Mick Jagger,told us,PERSON
44,14,4, And you realize that this — being with these people — is the flower garden that ,Chiho,showed us,PERSON
44,14,6, And I know the ,TED,commandments,ORG
45,0,3, When ,Richard Feynman,"was a young boy in Queens, he went for a walk with his dad and his wagon and a ball",PERSON
45,0,6,""" Feynman went on to earn degrees at MIT, ",Princeton," he solved the Challenger disaster, he ended up winning the Nobel Prize in Physics for his Feynman diagrams, describing the movement of subatomic particles",ORG
45,0,7,""" Feynman went on to earn degrees at MIT, Princeton, he solved the ",Challenger,"disaster, he ended up winning the Nobel Prize in Physics for his Feynman diagrams, describing the movement of subatomic particles",PERSON
45,0,8,""" Feynman went on to earn degrees at MIT, Princeton, he solved the Challenger disaster, he ended up winning ",the Nobel Prize in Physics,"for his Feynman diagrams, describing the movement of subatomic particles",WORK_OF_ART
45,0,9,""" Feynman went on to earn degrees at MIT, Princeton, he solved the Challenger disaster, he ended up winning the Nobel Prize in Physics for his ",Feynman,"diagrams, describing the movement of subatomic particles",PERSON
45,0,10, ,Eratosthenes,"was the third librarian at the great Library of Alexandria, and he made many contributions to science",ORG
45,0,12, Eratosthenes was the third librarian at the great Library of ,Alexandria, and he made many contributions to science,LOC
45,0,13," But the one he is most remembered for began in a letter that he received as the librarian, from the town of ",Swenet, which was south of Alexandria,PERSON
45,0,15, The letter included this fact that stuck in ,Eratosthenes," mind, and the fact was that the writer said, at noon on the solstice, when he looked down this deep well, he could see his reflection at the bottom, and he could also see that his head was blocking the sun",LOC
45,0,17, I should tell you — the idea that ,Christopher Columbus,discovered that the world is spherical is total bull,PERSON
45,0,18," In fact, everyone who was educated understood that the world was spherical since ",Aristotle,s time,ORG
45,0,19, ,Aristotle,had proved it with a simple observation,PERSON
45,0,21, He noticed that every time you saw the Earth's shadow on the ,Moon," it was circular, and the only shape that constantly creates a circular shadow is a sphere, Q",PERSON
45,0,22," He noticed that every time you saw the Earth's shadow on the Moon, it was circular, and the only shape that constantly creates a circular shadow is a sphere, ",Q.E.D.,the Earth is round,ORG
45,0,45," Now, we live in an age where multi-billion-dollar pieces of machinery are looking for the ",Higgs,boson,ORG
45,0,47, ,Armand Fizeau,was an experimental physicist in Paris,PERSON
45,0,49, And he was familiar with ,Galileo,s experiments in trying to determine whether or not light had a speed,PRODUCT
45,0,58, ,Fizeau,was aware of this experiment,ORG
46,11,7, And this work is in the Devi Art Foundation in ,Delhi,,LOC
46,16,0,"This is called """,Gravity,""" It's called ""Breath",WORK_OF_ART
46,16,1,""" It's called """,Breath,""" It's just two holes on the gallery wall",WORK_OF_ART
46,16,4," This is from the show called ""Invisible,"" at ",Talwar Gallery," This is called ""Kaayam",ORG
46,16,5," This is called """,Kaayam,""" Detail",WORK_OF_ART
47,19,0,The science done by the young ,Einstein,"will continue as long as our civilization, but for civilization to survive, we'll need the wisdom of the old Einstein — humane, global and farseeing",PERSON
48,14,1," Let me introduce you to my brand new project, ""Baroque in ",Rock,""" which became a golden disc most recently",LOC
48,15,0," I really look forward to witnessing a transforming world by you, ",TEDsters," Play your life, and stay tuned",ORG
49,13,5, We had one on the shuttle and one on ,the International Space Station," for 16 months, where we managed to produce the first organisms to go through complete multiple life cycles in space — really pushing the envelope of understanding how malleable our life systems are",ORG
49,19,4, And all of ,Tucson,could be like this if everybody would just revolt and throw away the rake,LOC
49,20,1,The Industrial Revolution — and ,Prometheus,"— has given us this, the ability to light up the world",PERSON
49,21,0, There perhaps is the ,CO2,from the person sitting next-door to you,PERSON
50,1,7," When the estrogen level is high enough, the anterior pituitary releases a surge of luteinizing hormone, ",LH, which triggers ovulation and causes the follicle to rupture and release the egg,ORG
50,10,1,"Millions of babies, like ",Louise Brown," have been born from IVF and have had normal, healthy lives",PERSON
50,10,2,"Millions of babies, like Louise Brown, have been born from ",IVF,"and have had normal, healthy lives",ORG
51,8,8," Until, as many of you are thinking, this year, when they finally came out with """,Brave,""" I recommend it to all of you",PERSON
51,21,0,"When I asked my daughter who her favorite character was in """,Star Wars,""" do you know what she said? Obi-Wan",WORK_OF_ART
51,21,1,"When I asked my daughter who her favorite character was in ""Star Wars,"" do you know what she said? ",Obi-Wan, Obi-Wan Kenobi and Glinda,PERSON
51,21,2, ,Obi-Wan Kenobi,and Glinda,PERSON
51,21,3, Obi-Wan Kenobi and ,Glinda, What do these two have in common? Maybe it's not just the sparkly dress,PERSON
51,21,6," I want fewer quests where my son is told, ""Go out and fight it alone,"" and more quests where he sees that it's his job to join a team, maybe a team led by women, to help other people become better and be better people, like ",the Wizard of Oz, Thank you,ORG
52,0,17," How can we understand what makes some societies more fragile than other societies? The problem is obviously relevant to our situation today, because today as well, there are some societies that have already collapsed, such as Somalia and ",Rwanda,and the former Yugoslavia,LOC
52,0,18," How can we understand what makes some societies more fragile than other societies? The problem is obviously relevant to our situation today, because today as well, there are some societies that have already collapsed, such as Somalia and Rwanda and the former ",Yugoslavia," There are also societies today that may be close to collapse, such as Nepal, Indonesia and Columbia",LOC
52,0,20," There are also societies today that may be close to collapse, such as ",Nepal, Indonesia and Columbia,LOC
52,0,21," There are also societies today that may be close to collapse, such as Nepal, ",Indonesia,and Columbia,LOC
52,0,22," There are also societies today that may be close to collapse, such as Nepal, Indonesia and ",Columbia,,LOC
52,6,15," Yes — the climate in Montana is getting warmer and drier, but Montana agriculture depends especially on irrigation from the snow pack, and as the snow is melting — for example, as the glaciers in ",Glacier National Park,are disappearing — that's bad news for Montana irrigation agriculture,LOC
52,6,16," Yes — the climate in Montana is getting warmer and drier, but Montana agriculture depends especially on irrigation from the snow pack, and as the snow is melting — for example, as the glaciers in Glacier National Park are disappearing — that's bad news for ",Montana,irrigation agriculture,LOC
52,16,8," At the rate at which we're going now, the ",Philippines,will lose all its accessible loggable forest within five years,LOC
52,16,10, And ,the Solomon Islands,"are only one year away from losing their loggable forest, which is their major export",LOC
52,16,11," People often ask me, ",Jared," what's the most important thing that we need to do about the world's environmental problems? And my answer is, the most important thing we need to do is to forget about there being any single thing that is the most important thing we need to do",PERSON
53,16,1,David got me invited to give a talk at ,National Cancer Institute,and Anna Barker was there,ORG
53,16,2,David got me invited to give a talk at National Cancer Institute and ,Anna Barker,was there,PERSON
53,16,3," And so I gave this talk and said, ""Why don't you guys do this?"" And ",Anna,"said, ""Because nobody within cancer would look at it this way",PERSON
53,16,5,""" So David and I applied to this program and created a consortium at ",USC,"where we've got some of the best oncologists in the world and some of the best biologists in the world, from Cold Spring Harbor, Stanford, Austin — I won't even go through and name all the places — to have a research project that will last for five years where we're really going to try to build a model of cancer like this",LOC
53,16,6,""" So David and I applied to this program and created a consortium at USC where we've got some of the best oncologists in the world and some of the best biologists in the world, from ",Cold Spring Harbor," Stanford, Austin — I won't even go through and name all the places — to have a research project that will last for five years where we're really going to try to build a model of cancer like this",ORG
53,16,7,""" So David and I applied to this program and created a consortium at USC where we've got some of the best oncologists in the world and some of the best biologists in the world, from Cold Spring Harbor, ",Stanford, Austin — I won't even go through and name all the places — to have a research project that will last for five years where we're really going to try to build a model of cancer like this,LOC
53,16,8,""" So David and I applied to this program and created a consortium at USC where we've got some of the best oncologists in the world and some of the best biologists in the world, from Cold Spring Harbor, Stanford, ",Austin,— I won't even go through and name all the places — to have a research project that will last for five years where we're really going to try to build a model of cancer like this,PERSON
54,10,6, And while ,Ivan,"is away the wind comes, and it blows the sandwich down onto the grass",PERSON
54,27,7, Remember the five-year-old completely understood why Ivan took ,Joshua,s sandwich,PERSON
54,37,3," But the powder is labeled """,Deadly Poison,""" so Grace thinks that the powder is a deadly poison",WORK_OF_ART
54,37,4," But the powder is labeled ""Deadly Poison,"" so ",Grace,thinks that the powder is a deadly poison,PERSON
54,46,2, And then we can apply TMS to the ,RTPJ,and ask how people's judgments change,ORG
54,54,1, One is that you can't be ,TMSed,without knowing it,ORG
54,62,0, ,Rebecca Saxe, thank you very much,PERSON
55,10,9," But anyway, I used this for a cover for the Nine ",Inch Nails DVD," and I've also now fixed the bomb shelter with duct tape, and it's ready",PERSON
55,22,6," It's kind of horsey type, but the texture — the second plane not quite hitting:  there was something more enticing, if that's the right — it's not the right word — but in this cover than Time or ",Newsweek,,ORG
55,30,4, I have visions of people going down alleyways yelling out for ,Hercles," and you get charged by this thing and you go, oh, please be Hercles; please be the friendly one",ORG
55,31,0,But I was asked to give a talk at a conference in ,Sacramento,a few years back,LOC
56,4,7," But that hospital was over four hours away, and ",Sevitha,"didn't have the means to get there, so her baby died",PERSON
56,9,0," We really tried to understand the end user, in this case, people like ",Sevitha, We tried to understand the root of the problem rather than being biased by what already exists,PRODUCT
56,9,2, And we can save millions of lives through the simple warmth of an ,Embrace,,ORG
57,31,13," We created three of these: there's Ben 80, there's Ben 70, there's ",Ben 60, And this really became the template for moving forward,PERSON
57,35,4, And so we edited the footage that was shot on location with the rest of the cast and the body actors and about six months later we brought Brad onto a sound stage in ,Los Angeles,and he watched on the screen,LOC
57,35,5," His job, then, was to become ",Benjamin, And so we looped the scenes,PERSON
57,35,9, We shot him with four HD cameras so we'd get multiple views of him and then David would choose the take of ,Brad,being Benjamin that he thought best matched the footage with the rest of the cast,PERSON
58,23,1, I met ,Belinda,when she was 16,LOC
58,23,10," And she wrote a little note, she said, """,Hey Rags, thank you for the magic carpet ride around the world,WORK_OF_ART
59,0,1," But how does it happen? Let's rewind to before the zit, to before ",Justin,even sees his crush,ORG
59,0,2," Already late for school, ",Justin,"got to class just in time to hear the teacher say ""pop quiz",PERSON
59,0,4,""" He hadn't done his homework the night before, and felt more unprepared than the ambushed ",World War II,soldiers he was supposed to write about,EVENT
59,0,5, ,Cortisol,is a major stress hormone involved in making skin cells churn out oily lipids from special glands called sebaceous glands,ORG
60,15,16, Weddings were reported to be interrupted so guests could cluster around the ,T.V.,"set, and then turn their attention back to the bride and groom",LOC
60,15,18, I have read a ,Reuters,"dispatch — so this is not Indian propaganda, a British news agency — about how robbers in the town of Musarri Sharif* stripped a vehicle of its windshield wipers, its hubcaps, its sideview mirrors, any moving part they could find, at 8:30, because the watchmen were busy watching the T",ORG
60,15,21," I have read a Reuters dispatch — so this is not Indian propaganda, a British news agency — about how robbers in the town of ",Musarri Sharif," stripped a vehicle of its windshield wipers, its hubcaps, its sideview mirrors, any moving part they could find, at 8:30, because the watchmen were busy watching the T",PERSON
60,15,24," And they scrawled on the windshield in a reference to the show's heroine, """,Tulsi Zindabad,": ""Long live Tulsi",WORK_OF_ART
60,15,25," And they scrawled on the windshield in a reference to the show's heroine, ""Tulsi Zindabad"": ""Long live ",Tulsi,""" (Laughter)",PERSON
60,16,12," But, today in Britain, for example, Indian restaurants in ",Britain,"employ more people than the coal mining, ship building and iron and steel industries combined",LOC
60,21,9," But, the fact is that the last elections, five years ago, gave the world extraordinary phenomenon of an election being won by a woman political leader of Italian origin and Roman Catholic faith, Sonia Gandhi, who then made way for a Sikh, Mohan Singh, to be sworn in as Prime Minister by a Muslim, President ",Abdul Kalam, in a country 81 percent Hindu,PERSON
60,24,8," In fact, you can't even take the name of the country for granted, because the name ""India"" comes from the river Indus, which flows in ",Pakistan,,LOC
61,16,7,""" So when we pitched ""Toy Story"" to ",Tom Hanks,"for the first time, he walked in and he said, ""You don't want me to sing, do you?"" And I thought that epitomized perfectly what everybody thought animation had to be at the time",PERSON
61,21,5," What exactly was it? And it wasn't until, on one of my later viewings, that the veil was lifted and it was in a scene where he's walked across ",the Sinai Desert,"and he's reached the Suez Canal, and I suddenly got it",LOC
61,21,6," What exactly was it? And it wasn't until, on one of my later viewings, that the veil was lifted and it was in a scene where he's walked across the Sinai Desert and he's reached ",the Suez Canal, and I suddenly got it,LOC
61,30,1, ,Draw,from it,PERSON
61,30,2, And that's what ultimately led me to speaking to you here at ,TEDTalk,today,ORG
63,12,20," We have one in Kathmandu, Nepal; Dharamsala, India; Takaungu, Kenya — Takaungu is one-third Christian, one-third Muslim and one-third animist, the community is — ",Ollantaytambo," Peru, and Arctic Village, Alaska",LOC
63,12,21," We have one in Kathmandu, Nepal; Dharamsala, India; Takaungu, Kenya — Takaungu is one-third Christian, one-third Muslim and one-third animist, the community is — Ollantaytambo, ",Peru," and Arctic Village, Alaska",LOC
63,12,22," We have one in Kathmandu, Nepal; Dharamsala, India; Takaungu, Kenya — Takaungu is one-third Christian, one-third Muslim and one-third animist, the community is — Ollantaytambo, Peru, and ",Arctic Village, Alaska,LOC
63,12,23," We have one in Kathmandu, Nepal; Dharamsala, India; Takaungu, Kenya — Takaungu is one-third Christian, one-third Muslim and one-third animist, the community is — Ollantaytambo, Peru, and Arctic Village, ",Alaska,,LOC
63,15,8, 70 percent of the kids couldn't find ,Afghanistan,or Iraq on a map; 60 percent couldn't find India; 30 percent couldn't find the Pacific Ocean,LOC
63,15,9, 70 percent of the kids couldn't find Afghanistan or ,Iraq,on a map; 60 percent couldn't find India; 30 percent couldn't find the Pacific Ocean,LOC
63,15,13, 70 percent of the kids couldn't find Afghanistan or Iraq on a map; 60 percent couldn't find India; 30 percent couldn't find ,the Pacific Ocean, And this is a study that was just done a couple of years ago,LOC
63,16,1,"So what I'd like to show you now, in the couple of minutes I have left, is a film that a student made in ",Guatemala, We just had a workshop in Guatemala,LOC
63,16,4," A week before we got to the workshop, a massive landslide, caused by ",Hurricane Stan," last October, came in and buried 600 people alive in their village",EVENT
63,16,7, We taught him ,Photoshop,"and — yeah, we can play it",PERSON
64,13,6," This is a parking lot in Elko, Nevada off of ",Route 80,at 8:01 p,ORG
64,13,11," There's actually 46,000 images right now on my site, and the ",FBI,has seen all of them — at least I trust they've seen all of them,ORG
64,13,12," This, by the way, is the location of my favorite sandwich shop in ",California,— Vietnamese sandwich,LOC
64,19,4, ,Central Intelligence Agency, Executive Office of the President,ORG
64,19,5, ,Executive Office,of the President,ORG
64,22,2," You said, ""Now everything automatically goes from my ",iPhone,""" but actually you do take the pictures and put on information",ORG
64,26,0,BG: ,Hasan, thank you very much,ORG
65,7,5," Instead of giving in to grief, depression, defeat in the face of that violence, ",Mairead,"hooked up with Betty — a staunch Protestant and a staunch Catholic — and they took to the streets to say, ""No more violence",ORG
65,7,6," Instead of giving in to grief, depression, defeat in the face of that violence, Mairead hooked up with ",Betty,"— a staunch Protestant and a staunch Catholic — and they took to the streets to say, ""No more violence",PERSON
65,7,7," Instead of giving in to grief, depression, defeat in the face of that violence, Mairead hooked up with Betty — a staunch ",Protestant,"and a staunch Catholic — and they took to the streets to say, ""No more violence",PRODUCT
65,7,10, And they have been part of what brought peace to ,Northern Ireland," and they're still working on it, because there's still a lot more to do",LOC
66,1,18, ,Glenn Gould,1955,PERSON
66,6,1, We made a new recording of him playing in ,the Shrine Auditorium,in September,ORG
66,6,5," And I've got to tell you, we have this lab where we build and measure everything, back in ",Raleigh," North Carolina, and we flew out to Los Angeles",LOC
66,6,8," That's a real uncomfortable feeling, when all the equipment's come out and a whole ",Sony,"team, and people are going to be sitting there in the audience",ORG
66,6,9, And we put the piano on the sweet spot of the stage in the ,Shrine," which has not changed since 1949, still seats 6,000 people",PERSON
66,6,12," And on the sweet spot on the stage, ",Tatum,starts playing ,PERSON
66,6,16," (Applause) So thank you very much, ",Michael, thank you for the opportunity,PERSON
67,37,0,"You know, ",Andy Grove,"stepped down as chairman of the board at Intel — and Andy was one of my mentors, tough individual",PERSON
67,37,1,"You know, Andy Grove stepped down as chairman of the board at ",Intel,"— and Andy was one of my mentors, tough individual",ORG
67,37,2,"You know, Andy Grove stepped down as chairman of the board at Intel — and ",Andy,"was one of my mentors, tough individual",PERSON
68,15,7," And he was the King of England, and that was the entire wealth of ",England,at the time,LOC
68,27,1," I don't have an answer to how this impacts on our dignity, other than to suggest that maybe the seventh kingdom, because it's so close to what life is about, maybe we can bring it back and have it help ",us,monitor life,LOC
68,27,2, It's a terrible thing to spray ,DDT,"on cotton fields, but it's a really good thing to use to eliminate millions of cases of death due to malaria in a small village",ORG
69,9,7," But there are still over 650 million Indians, Pakistanis, Sri Lankans, ",Bangladeshis," Nepalese, who remain washed up on the shores of poverty",LOC
69,10,3," Our collective vision at Naya Jeevan, which for many of you, as you all recognize, means ""new life"" in ",Urdu,"and Hindi, is to rejuvenate the lives of millions of low income families by providing them with affordable access to catastrophic health care",LOC
69,10,4," Our collective vision at Naya Jeevan, which for many of you, as you all recognize, means ""new life"" in Urdu and ",Hindi, is to rejuvenate the lives of millions of low income families by providing them with affordable access to catastrophic health care,LOC
69,12,0,,Chris Anderson, Fantastic,PERSON
70,19,11," You can take a Harvard-educated Ivy League economist, stick him in charge of ",Argentina, He still crashes the country because he doesn't understand how the rules have changed,LOC
70,19,18, India and China used to be 40 percent of the global economy just at ,the Industrial Revolution, and they are now about 4,EVENT
70,19,23, ,Silicon Valley,did,LOC
70,20,0, It turns out that if you'd gone to the ,U.N.,"in 1950, when it was founded, there were 50 countries in this world",ORG
70,20,8, (Laughter) ,Juan Enriquez," No, I'm going to stop there and we'll do it next year because I don't want to take any of Laurie's time",PERSON
70,20,10," (Laughter) Juan Enriquez: No, I'm going to stop there and we'll do it next year because I don't want to take any of ",Laurie,s time,PERSON
71,0,2, I'm going to put them in some ice water here And then — Audience: Ew! ,Greg Gabe, Yeah ,PERSON
71,0,5," Now I'm going to take this leg, I'm going to put it in this invention that we came up with called the ",Spikerbox,"— and this replaces lots of expensive equipment in a research lab, so you guys can do this in your own high schools, or in your own basements if it's me",ORG
71,0,10, (,Noise, That was the neural firing rate,PERSON
71,0,13," Do you guys know how your earbuds work in your ears? You have a battery in your phone, or ",iPod, right? It's sending electrical current into these magnets in your earbuds which shake back and forth and allow you to hear things,PERSON
71,0,14, (Audience reacts and gasps) ,GG, So what's happening? Audience: Wow! (Laughter) So you see what's moving,PERSON
72,45,2," And what was really great is, I'm putting all this work together in the background, and ",Laura,sent me a follow-up email because a good month had passed by,PERSON
73,12,10, Did you know that ,Ireland,got 3 billion dollars in aid? Ireland is one of the fastest-growing economies in the European Union today,LOC
73,12,13, Did you know that Ireland got 3 billion dollars in aid? Ireland is one of the fastest-growing economies in ,the European Union,today,ORG
73,12,18, My frustration is if they can build infrastructure in ,Spain,"— which is roads, highways, other things that they can build — I say then, why do they refuse to use the same aid to build the same infrastructure in our countries? (Applause)",LOC
73,20,1, ,Beatrice Gakuba,has created 200 jobs from her flower business in Rwanda,PERSON
73,20,4, We have ,Ibukun Awosika,"in Nigeria, with the chair company",PERSON
73,20,5, We have Ibukun Awosika in ,Nigeria, with the chair company,LOC
75,16,7," Late 1911, early 1912, there was a race to be the first to ",the South Pole, the heart of the Antarctic continent,LOC
75,16,9," If you include the coastal ice shelves, you can see that ",the Ross Ice Shelf,— it's the big one down here — the Ross Ice Shelf is the size of France,ORG
75,16,11," If you include the coastal ice shelves, you can see that the Ross Ice Shelf — it's the big one down here — the Ross Ice Shelf is the size of ",France," Antarctica, if you include the ice shelves, is twice the size of Australia — it's a big place",LOC
75,16,14, And there's a race to get to the Pole between ,Amundsen," the Norwegian — Amundsen had dog sleds and huskies — and Scott, the British guy, Captain Scott",LOC
75,16,16," And there's a race to get to the Pole between Amundsen, the Norwegian — ",Amundsen,"had dog sleds and huskies — and Scott, the British guy, Captain Scott",ORG
75,16,17," And there's a race to get to the Pole between Amundsen, the Norwegian — Amundsen had dog sleds and huskies — and ",Scott," the British guy, Captain Scott",PERSON
75,16,29," Since then, no one has ever skied — this was 93 years ago — since then, no one has ever skied from the coast of Antarctica to the ",Pole,and back,LOC
75,16,30, Every ,South Pole,expedition you may have heard about is either flown out from the Pole or has used vehicles or dogs or kites to do some kind of crossing — no one has ever made a return journey,LOC
75,17,2," It says, """,Ben,lacks sufficient impetus to achieve anything worthwhile,PERSON
77,1,1,"Song: Before God destroyed the people on the Earth, he warned ",Noah,to build an Ark,PERSON
77,1,3, And after Noah built his ,Ark, I believe he told Noah to warn the people that they must change all their wicked ways before he come upon them and destroy them,PERSON
77,1,9," And old lady ran to the door and say, ""Who is it?"" ",Jack,"say, ""Me, Mama-san, could we spend the night here? Because we’re far from home, we’re very tired",PERSON
77,1,10," And old lady ran to the door and say, ""Who is it?"" Jack say, ""","Me, Mama-san"," could we spend the night here? Because we’re far from home, we’re very tired",WORK_OF_ART
78,11,0,But the patent for underwater flight — ,Karen,"and I, we were looking at it, some business partners wanted us to patent it — we weren’t sure about that",PERSON
78,11,1, It just seems wrong to try and patent — (,Applause, — the freedom for underwater flight,LOC
78,11,2, We developed some other technology called ,spider optics," and Craig Ventner asked me to make an announcement here this morning: we’re going to be building a beautiful, little, small version of this — unmanned, super deep — for his boat to go and get back some deep sea DNA stuff",ORG
78,11,3," We developed some other technology called spider optics, and ",Craig Ventner,"asked me to make an announcement here this morning: we’re going to be building a beautiful, little, small version of this — unmanned, super deep — for his boat to go and get back some deep sea DNA stuff",PERSON
79,4,10," That's one actor, ",the Security Council,,ORG
79,7,4, ,The United Nations,even has an agency which could broker these compacts; it's called the Peace Building Commission,ORG
79,7,5, The United Nations even has an agency which could broker these compacts; it's called ,the Peace Building Commission,,ORG
79,17,1," Paddy Ashdown, who was the grand high nabob of ",Bosnia,"to the United Nations, in his book about his experience, he said, ""I realize what I needed was accountants without borders, to follow that money",LOC
79,17,2," Paddy Ashdown, who was the grand high nabob of Bosnia to ",the United Nations," in his book about his experience, he said, ""I realize what I needed was accountants without borders, to follow that money",ORG
80,5,9, ,ft," instead of 600, immediately I'm saving 200 grand",PERSON
81,28,1,I guess the best way to end this is with two quotes: ,Marshall McLuhan,"said, ""Children are the messages that we send to the future,"" but in fact, if you think of it, children are the future we send to the future",PERSON
81,28,12," That means that we, once again, have a thing where we can put technology out, but the mentoring that is required to go from a simple new ",iChat,instant messaging system to something with depth is missing,ORG
82,9,1,"This is an image from Saturday, photographed by the ",Aqua,"satellite, but through the Uniview software",PERSON
82,9,2,"This is an image from Saturday, photographed by the Aqua satellite, but through the ",Uniview,software,LOC
82,9,5," This is, in fact, right here is the valley of ",Lhasa, right here in Tibet,LOC
82,9,6," This is, in fact, right here is the valley of Lhasa, right here in ",Tibet, But we can see the haze from fires and so forth in the Ganges valley down below in India,LOC
82,9,7, But we can see the haze from fires and so forth in the ,Ganges valley,down below in India,LOC
83,8,9," Now, congestion charges were introduced in ",Stockholm,"on January 3, 2006, and the first picture here is a picture of Stockholm, one of the typical streets, January 2",LOC
84,0,1, It was ,Edwin Hubble,"who first noticed that our universe is expanding, by noting that galaxies seem to be flying further and further apart",PERSON
85,27,9, I'm probably the only person you'll ever meet who rode his bicycle across ,the Sahara desert,without sunscreen,LOC
85,27,10," But I'll tell you, there is no adventure more harrowing than riding shotgun with ",Marge Deton," ""A stranger is a friend I haven't met yet!"" she'd say to me",PERSON
85,28,6, These 100-year-old ,Okinawan,"women are getting up and down off the ground, they sit on the floor, 30 or 40 times a day",LOC
86,0,11," And in the process, I became the first person in history to make the entire 650-mile journey, from ",Hercules Inlet,"to South Pole, solely on feet, without skis",LOC
87,10,1,♫ Il ,est entre,dans mon coeur ♫,LOC
88,18,1,That's because we Africans concentrate — I am from ,Ethiopia," by the way — we concentrate too much on how we are seen from elsewhere, or from outside",LOC
89,7,5, We invited ,Tom Ford,"to come — the conference was called, ""Ready to Share: Fashion and the Ownership of Creativity"" — and we asked him exactly this question",PERSON
89,7,6," We invited Tom Ford to come — the conference was called, """,Ready to Share: Fashion and the Ownership of Creativity, — and we asked him exactly this question,WORK_OF_ART
89,7,7, He had just come off a successful stint as the lead designer at ,Gucci, in case you didn't know,PERSON
89,17,2," A person can come in and take somebody else's gown, cut off three inches from the bottom, go to the ",E.U.,"and register it as a new, original design",LOC
89,17,4, are ,Nike,T-shirts that are almost identical to one another,ORG
89,25,0, And I really want to thank ,Veronica Jauriqui,for making this very fashionable presentation,PERSON
90,24,9," Today, I see ",Kibera,in a different way,LOC
90,24,10, My message to TEDGlobal and the entire world is: ,Kibera,is a hotbed of innovation and ideas,PERSON
90,26,0,CA: You know what? I bet ,Chris,has always been an inspiring guy,PERSON
